Date,ChinaGold,ComexGold,Brent,BrentChinaGold,BrentComexGold,ChinaComexGold,¥÷¡£ªØ1,¥÷¡£ªØ2,¥÷¡£ªØ3
2011/8/30,2.494894717,2.757398486,1.372588832,0.354989791,0.153938331,0.817442876,r,U,R
2011/8/31,2.706901665,2.766689608,1.414720812,0.548538075,0.396616489,0.808632432,r,r,R
2011/9/1,2.706393255,2.753785272,1.386294416,0.562729266,0.414834427,0.794845566,r,r,R
2011/9/2,2.706393255,3,1.28680203,0.602523665,0.531829229,0.793648345,R,r,R
2011/9/6,2.706393255,2.980385409,1.315228426,0.557150349,0.452690937,0.766195256,r,r,R
2011/9/7,2.706393255,2.692876807,1.462944162,0.465706504,0.346538723,0.739097192,r,r,R
2011/9/8,2.706393255,2.900378527,1.399492386,0.391717202,0.365209125,0.752365031,r,r,R
2011/9/9,2.706393255,2.910701996,1.309137056,0.315715142,0.321867556,0.719778532,r,r,R
2011/9/13,2.668770919,2.757914659,1.264467005,0.175104182,0.224790163,0.645489655,U,U,R
2011/9/14,2.668770919,2.740880936,1.29035533,0.08580774,0.179241466,0.591795128,U,U,r
2011/9/15,2.668770919,2.508602891,1.439593909,-0.021949925,0.022292328,0.520565784,U,U,r
2011/9/16,2.360674491,2.682037164,1.281218274,-0.077867854,-0.005857079,0.46478679,U,U,r
2011/9/19,2.730796933,2.497763248,1.124873096,-0.238819615,0.070753007,0.418156084,U,U,r
2011/9/20,2.466677965,2.653647626,1.195939086,-0.118055014,0.162809654,0.402065351,U,U,r
2011/9/21,2.592509427,2.647969718,1.18680203,-0.010691071,0.288932176,0.379350351,U,U,r
2011/9/22,2.592509427,2.305746731,0.939593909,0.233545424,0.586852754,0.273435969,U,r,U
2011/9/23,2.116129306,1.80660702,0.862436548,0.600996703,0.753935059,0.716118547,R,R,R
2011/9/26,2.116129306,1.548520303,0.860913706,0.715842552,0.821453973,0.811779491,R,R,R
2011/9/27,1.800406728,1.848417068,1.023350254,0.691149524,0.830702813,0.830626736,R,R,R
2011/9/28,1.626530526,1.845320028,0.854314721,0.750977354,0.856970522,0.837189665,R,R,R
2011/9/29,1.461297293,1.667240193,0.86142132,0.789878988,0.875406117,0.864229216,R,R,R
2011/9/30,1.575689531,1.692532691,0.801015228,0.818584524,0.891644171,0.878336717,R,R,R
2011/10/10,1.575689531,1.946490021,1.115228426,0.763324727,0.87756252,0.870338611,R,R,R
2011/10/11,1.575689531,1.918616655,1.205583756,0.686123168,0.846695662,0.867568432,R,R,R
2011/10/12,1.575689531,2.006882312,1.237563452,0.603284571,0.815064796,0.857140302,R,R,R
2011/10/13,1.575689531,1.934618032,1.224873096,0.514447888,0.776613296,0.850535279,r,R,R
2011/10/14,1.575689531,2.00946318,1.406091371,0.348659749,0.668791408,0.834572808,r,R,R
2011/10/17,1.575689531,1.963523744,1.176649746,0.281886647,0.636010062,0.818477337,U,R,R
2011/10/18,1.73050036,1.885065382,1.226903553,0.221581005,0.592881458,0.802377205,U,r,R
2011/10/19,1.753378808,1.802993806,1.08680203,0.165401658,0.562477019,0.776980298,U,r,R
2011/10/20,1.475278566,1.648657949,1.156345178,-0.008660913,0.465879297,0.765641914,U,r,R
2011/10/21,1.58839978,1.768410186,1.146192893,-0.091958819,0.386137015,0.758662354,U,r,R
2011/10/24,1.733296615,1.853062629,1.24213198,-0.143935053,0.372352763,0.707193833,U,r,R
2011/10/25,1.861670127,2.114246387,1.215228426,-0.215339283,0.378351429,0.623717579,U,r,R
2011/10/26,2.180697369,2.224707502,1.11319797,-0.325227167,0.38666715,0.459949429,d,r,r
2011/10/27,2.16798712,2.286648314,1.274111675,-0.124824545,0.613561956,0.350125981,U,R,r
2011/10/28,2.087149939,2.331555403,1.163959391,0.0266427,0.57450725,0.518993044,U,r,r
2011/10/31,2.033258484,2.227288369,1.146192893,0.198769295,0.476101319,0.829624683,U,r,R
2011/11/1,2.067576156,2.160185822,1.145177665,0.207089214,0.455991414,0.853537368,U,r,R
2011/11/2,2.067576156,2.278389539,1.135025381,0.15888123,0.412001141,0.864941826,U,r,R
2011/11/3,2.067576156,2.296455609,1.210659898,0.032444946,0.29747195,0.863163264,U,U,R
2011/11/4,2.067576156,2.397625602,1.268527919,-0.139492983,0.116860562,0.866819457,U,U,R
2011/11/7,2.067576156,2.604094976,1.4,-0.057774593,0.333968291,0.842989824,U,r,R
2011/11/8,2.067576156,2.611321404,1.422335025,0.043340533,0.477594667,0.827533498,U,r,R
2011/11/9,2.067576156,2.528733655,1.285786802,0.083194817,0.502940858,0.837029584,U,r,R
2011/11/10,2.067576156,2.448210599,1.356852792,0.130967699,0.54388929,0.839731264,U,r,R
2011/11/11,2.067576156,2.5550585,1.379695431,0.346472437,0.694996855,0.850208664,r,R,R
2011/11/14,2.067576156,2.512732278,1.264467005,0.333791238,0.687087677,0.858998569,r,R,R
2011/11/15,2.067576156,2.429628355,1.289847716,0.352602,0.71580438,0.84928367,r,R,R
2011/11/16,2.273990594,2.47092223,1.263959391,0.28473984,0.672592345,0.833167702,U,R,R
2011/11/17,2.268398085,2.209738472,1.078172589,0.042051682,0.664443525,0.667039132,U,R,R
2011/11/18,2.060458416,2.236579491,1.044670051,-0.129147952,0.656486171,0.46614896,U,R,r
2011/11/21,2.066559336,2.017721955,1.010152284,-0.121464889,0.868182236,0.111282648,U,R,U
2011/11/22,1.902851332,2.082759807,1.11928934,-0.032215351,0.904783116,0.102856632,U,R,U
2011/11/23,2.02181926,2.052305575,1.017258883,0.086453695,0.915404677,0.206129613,U,R,U
2011/11/25,1.905901792,1.975911906,0.985786802,0.215446717,0.940385782,0.370722012,U,R,r
2011/11/28,2.034021099,2.159153476,1.117766497,0.228310849,0.943552317,0.378708969,U,R,r
2011/11/29,2.069864,2.172573985,1.210152284,0.222349826,0.928304896,0.367394404,U,R,r
2011/11/30,2.160106766,2.338265657,1.194923858,0.213921695,0.929350328,0.367897313,U,R,r
2011/12/1,2.185781468,2.328458362,1.117258883,0.162784461,0.919949523,0.35568416,U,R,r
2011/12/2,2.181205779,2.338265657,1.165482234,0.143709554,0.918121529,0.348694042,U,R,r
2011/12/5,2.200525357,2.258774948,1.158883249,0.12775547,0.918077608,0.322340303,U,R,r
2011/12/6,2.033258484,2.247419133,1.20964467,0.15030927,0.901194429,0.367123375,U,R,r
2011/12/7,2.07138923,2.276324845,1.144670051,0.194397209,0.881505014,0.420243309,U,R,r
2011/12/8,2.101893827,2.153475568,1.072588832,0.204118906,0.879109639,0.454207212,U,R,r
2011/12/9,1.956996992,2.169476944,1.098477157,0.269642081,0.878690047,0.495919964,U,R,r
2011/12/12,1.855315002,1.918100482,1.029441624,0.414397806,0.848937225,0.658115142,r,R,R
2011/12/13,1.728212515,1.748279422,1.143147208,0.340582959,0.643436633,0.821053069,r,R,R
2011/12/14,1.651951023,1.457673778,0.915736041,0.550192779,0.717262529,0.901541272,r,R,R
2011/12/15,1.423166547,1.456125258,0.91928934,0.616647158,0.748520913,0.923788253,R,R,R
2011/12/16,1.372833962,1.564521679,0.830964467,0.764687105,0.800089509,0.93680002,R,R,R
2011/12/19,1.454179553,1.550584997,0.845685279,0.819677239,0.848416224,0.944644351,R,R,R
2011/12/20,1.438418845,1.664659326,1.002538071,0.825501216,0.851687159,0.948631815,R,R,R
2011/12/21,1.542388679,1.665691672,1.052284264,0.804115918,0.832924392,0.952301029,R,R,R
2011/12/22,1.465364572,1.633172746,1.06142132,0.789674305,0.821054277,0.955193387,R,R,R
2011/12/23,1.448587044,1.623881624,1.064974619,0.778408531,0.815023599,0.95668672,R,R,R
2011/12/27,1.367495657,1.553682037,1.131472081,0.693838256,0.750529238,0.956993241,R,R,R
2011/12/28,1.316908868,1.398830007,1.044670051,0.65447716,0.713789644,0.959755718,R,R,R
2011/12/29,1.206075499,1.303854095,1.06751269,0.574010869,0.634099164,0.961107553,r,R,R
2011/12/30,1.168961573,1.385925671,1.035532995,0.542576056,0.615647627,0.957022676,r,R,R
2012/1/4,1.168961573,1.658981418,1.356345178,0.213585223,0.44203695,0.919967983,U,r,R
2012/1/5,1.168961573,1.697694425,1.307614213,0.006425865,0.364735318,0.869382828,U,r,R
2012/1/6,1.565521332,1.695629732,1.323857868,-0.073258987,0.272038397,0.847099894,U,U,R
2012/1/9,1.565521332,1.643496215,1.292893401,-0.11362014,0.231785077,0.803074057,U,U,R
2012/1/10,1.601110028,1.77047488,1.335025381,-0.069814253,0.319500047,0.729195002,U,r,R
2012/1/11,1.829894505,1.812284928,1.282233503,0.030135554,0.462141329,0.649622558,U,r,R
2012/1/12,1.839300089,1.831899518,1.23248731,0.148776985,0.596132169,0.62541138,U,r,R
2012/1/13,1.839300089,1.774604267,1.190862944,0.172816688,0.606138577,0.636323946,U,R,R
2012/1/17,1.68245562,1.885581555,1.246192893,0.270982049,0.590067686,0.73345683,U,r,R
2012/1/18,1.669236961,1.887130076,1.202030457,0.278062312,0.548213274,0.754402238,U,r,R
2012/1/19,1.677117316,1.863902271,1.247208122,0.271376846,0.570357277,0.760244942,U,r,R
2012/1/20,1.651951023,1.915519615,1.16142132,0.281996182,0.538231692,0.763002893,U,r,R
2012/1/30,2.053340677,2.265485203,1.206598985,0.255601052,0.471862669,0.822675825,U,r,R
2012/1/31,1.995636148,2.284067447,1.218274112,0.26414757,0.433099825,0.84773474,U,r,R
2012/2/1,1.982417489,2.327426015,1.247715736,0.265820673,0.416550795,0.859623362,U,r,R
2012/2/2,1.982417489,2.369752237,1.273604061,0.268726931,0.415469745,0.866010104,U,r,R
2012/2/3,2.033258484,2.232966277,1.401015228,0.323479245,0.45515123,0.872279844,r,r,R
2012/2/6,2.033258484,2.207157605,1.469543147,0.334177383,0.424864329,0.872319088,r,r,R
2012/2/7,2.033258484,2.284067447,1.484771574,0.29396985,0.375409481,0.860860022,U,r,R
2012/2/8,2.033258484,2.269614591,1.534010152,0.17829619,0.275262856,0.834927716,U,U,R
2012/2/9,2.033258484,2.257226428,1.604568528,0.356779446,0.391795199,0.844424461,r,r,R
2012/2/10,2.033258484,2.192188575,1.539593909,0.497308136,0.427575894,0.897485628,r,r,R
2012/2/13,2.033258484,2.223158981,1.57106599,0.561922922,0.472692545,0.887147906,r,r,R
2012/2/14,2.033258484,2.18238128,1.582741117,0.606282071,0.489925505,0.861969486,R,r,R
2012/2/15,2.033258484,2.240708878,1.621827411,0.670190715,0.526281988,0.844957431,R,r,R
2012/2/16,1.991314663,2.24845148,1.681725888,0.645310394,0.528211671,0.856372345,R,r,R
2012/2/17,2.049273397,2.219545767,1.654822335,0.647122103,0.49704704,0.870983025,R,r,R
2012/2/21,2.109011566,2.410529938,1.760406091,0.660072657,0.501647006,0.925508377,R,r,R
2012/2/22,2.142566623,2.500860289,1.823350254,0.671823801,0.549166857,0.908761739,R,r,R
2012/2/23,2.269414905,2.519442533,1.859898477,0.698280784,0.567830356,0.900418807,R,r,R
2012/2/24,2.262297166,2.481245699,1.953807107,0.747002803,0.592583901,0.868250975,R,r,R
2012/2/27,2.230267339,2.49053682,1.887817259,0.785552604,0.554417601,0.800343783,R,r,R
2012/2/28,2.287463458,2.548348245,1.754822335,0.80424337,0.576586793,0.840725937,R,r,R
2012/2/29,2.292293353,2.129215416,1.811167513,0.811039497,0.476110247,0.574966189,R,r,r
2012/3/1,2.084099479,2.221610461,1.990862944,0.727011598,0.426461384,0.595027575,R,r,r
2012/3/2,2.084099479,2.161218169,1.86142132,0.679658604,0.459369445,0.639377671,R,r,R
2012/3/5,1.982671694,2.136958018,1.869035533,0.577604781,0.364658735,0.6594132,r,r,R
2012/3/6,1.969707241,2.015657261,1.776649746,0.521817675,0.274808757,0.685447709,r,U,R
2012/3/7,1.868025251,2.020818995,1.885279188,0.350131467,0.18814199,0.739204025,r,U,R
2012/3/8,1.868025251,2.108052306,1.952284264,0.173444478,0.118090603,0.753795491,U,U,R
2012/3/9,1.956996992,2.134377151,1.979695431,0.074824512,0.057473436,0.764346592,U,U,R
2012/3/12,1.956996992,2.099277357,1.947208122,-0.007628489,-0.031687806,0.773009391,U,U,R
2012/3/13,1.946828793,2.070887818,1.991878173,-0.104305614,-0.121228017,0.783827227,U,U,R
2012/3/14,1.946828793,1.80660702,1.928426396,-0.18084243,-0.238392051,0.767520938,U,U,R
2012/3/15,1.946828793,1.886613902,1.856345178,-0.229980966,-0.242343787,0.774482734,U,U,R
2012/3/16,1.815659026,1.873709566,1.97106599,-0.371499302,-0.307680858,0.810555175,d,d,R
2012/3/19,1.761004957,1.932553338,1.965989848,-0.49603398,-0.388989062,0.81887354,d,d,R
2012/3/20,1.761004957,1.845320028,1.885279188,-0.453441782,-0.305222037,0.839420916,d,d,R
2012/3/21,1.728212515,1.85615967,1.889340102,-0.391526602,-0.224061665,0.856412082,d,U,R
2012/3/22,1.751090963,1.810220234,1.835532995,-0.283237163,-0.112304109,0.849163693,U,U,R
2012/3/23,1.751090963,1.90880936,1.936548223,-0.401208119,-0.227600204,0.825683547,d,U,R
2012/3/26,1.740922764,2.06211287,1.962944162,-0.447850185,-0.228642635,0.755683797,d,U,R
2012/3/27,1.842604754,2.024432209,1.957360406,-0.276362113,0.168673507,0.641250621,U,U,R
2012/3/28,1.77905351,1.922746043,1.887309645,-0.025432147,0.29265944,0.669423708,U,U,R
2012/3/29,1.677371521,1.886613902,1.797461929,0.009287176,0.249583441,0.61286879,U,U,R
2012/3/30,1.77905351,1.938747419,1.822335025,0.146048555,0.343032892,0.537581863,U,r,r
2012/4/5,1.77905351,1.722986924,1.850253807,0.224052385,0.459050406,0.477189396,U,r,r
2012/4/9,1.817438461,1.747763248,1.811675127,0.43833275,0.650393097,0.436410458,r,R,r
2012/4/10,1.639240774,1.894356504,1.670050761,0.586348962,0.551049518,0.411489693,r,r,r
2012/4/11,1.639240774,1.879387474,1.685279188,0.649311346,0.497808916,0.390907284,R,r,r
2012/4/12,1.664661272,1.94339298,1.762944162,0.648809581,0.402360569,0.236196448,R,r,U
2012/4/13,1.7785451,1.887646249,1.769035533,0.617120257,0.354134282,0.066822193,R,r,U
2012/4/16,1.646866924,1.852030282,1.609137056,0.615139326,0.254899215,-0.128511038,R,U,U
2012/4/17,1.591450239,1.846352374,1.614213198,0.683923802,0.331476542,0.035647615,R,r,U
2012/4/18,1.651951023,1.794218858,1.573096447,0.799815558,0.400198983,0.104776985,R,r,U
2012/4/19,1.578739991,1.790605643,1.574619289,0.817687226,0.475269248,0.20709614,R,r,U
2012/4/20,1.578739991,1.804542326,1.61319797,0.839605695,0.481593272,0.243316346,R,r,U
2012/4/23,1.601110028,1.785960083,1.610659898,0.847834941,0.536001826,0.30420971,R,r,r
2012/4/24,1.575435326,1.767894012,1.582741117,0.867512937,0.589480204,0.362529255,R,r,r
2012/4/25,1.601110028,1.812284928,1.631472081,0.868916626,0.633693296,0.410066892,R,R,r
2012/4/26,1.612040842,1.889194769,1.672081218,0.874560007,0.625058115,0.378468601,R,R,r
2012/4/27,1.660848197,1.913454921,1.66751269,0.905277295,0.488957816,0.335509813,R,r,r
2012/5/2,1.660848197,1.864418445,1.584771574,0.857062309,0.27958115,0.130411458,R,U,U
2012/5/3,1.613820277,1.763764625,1.47715736,0.805334656,0.277541505,0.077035181,R,U,U
2012/5/4,1.613820277,1.804026153,1.329949239,0.727373322,0.259021371,0.080768122,R,U,U
2012/5/7,1.613820277,1.783895389,1.32893401,0.641779661,0.213449263,-0.059301166,R,U,U
2012/5/8,1.613820277,1.586200964,1.307106599,0.534720962,0.619661937,0.171495313,r,R,U
2012/5/9,1.613820277,1.557295251,1.330964467,0.41130493,0.801804105,0.398025662,r,R,r
2012/5/10,1.613820277,1.558327598,1.307106599,0.400641787,0.827115009,0.372405386,r,R,r
2012/5/11,1.613820277,1.533551273,1.283248731,0.389059648,0.846429542,0.35090088,r,R,r
2012/5/14,1.448587044,1.383860977,1.24822335,0.489309122,0.840131064,0.578609261,r,R,r
2012/5/15,1.448587044,1.296111493,1.282233503,0.440963504,0.825542766,0.732780936,r,R,R
2012/5/16,1.019743253,1.329146593,1.255329949,0.437908173,0.833948723,0.669910891,r,R,R
2012/5/17,1.118883193,1.457157605,1.041116751,0.603670518,0.821016614,0.683133026,R,R,R
2012/5/18,1.257933314,1.539745354,1.023350254,0.652273687,0.787642348,0.678563962,R,R,R
2012/5/21,1.364445198,1.548520303,1.108121827,0.667625001,0.774992455,0.683343058,R,R,R
2012/5/22,1.313858408,1.424122505,1.087817259,0.692125708,0.781766002,0.700220685,R,R,R
2012/5/23,1.175570902,1.262044047,0.943147208,0.73351651,0.808905654,0.735929403,R,R,R
2012/5/24,1.212939033,1.376634549,0.993401015,0.758021812,0.813665849,0.748693188,R,R,R
2012/5/25,1.207854934,1.41276669,1.007614213,0.776558977,0.804815533,0.750261981,R,R,R
2012/5/29,1.275981867,1.460254646,1,0.790781226,0.764449445,0.74791453,R,R,R
2012/5/30,1.151167225,1.378699243,0.837055838,0.803743864,0.69710544,0.74082932,R,R,R
2012/5/31,0.965597594,1.380763937,0.755837563,0.83112803,0.606864913,0.709463177,R,R,R
2012/6/1,1.174045672,1.693048864,0.581218274,0.765627042,0.228241616,0.578345467,R,U,r
2012/6/4,1.522814896,1.681693049,0.602538071,0.552383821,-0.053164151,0.549308526,r,U,r
2012/6/5,1.504766343,1.680660702,0.602030457,0.379682767,-0.343664567,0.510099278,r,d,r
2012/6/6,1.500699064,1.691500344,0.693401015,0.243005814,-0.478783556,0.513072466,U,d,r
2012/6/7,1.474007541,1.628527185,0.657360406,0.087779133,-0.582827202,0.525110401,U,d,r
2012/6/8,1.273185612,1.555746731,0.634010152,-0.021926483,-0.665263725,0.510964739,U,D,r
2012/6/11,1.287675296,1.571748107,0.559390863,-0.178919145,-0.737531709,0.520914561,U,D,r
2012/6/12,1.321484557,1.632140399,0.515736041,-0.288600394,-0.746986343,0.586570675,U,D,r
2012/6/13,1.415540397,1.673950447,0.515228426,-0.477623962,-0.731285576,0.753478776,d,D,R
2012/6/14,1.415540397,1.705437027,0.510152284,-0.404637099,-0.71865679,0.73117907,d,D,R
2012/6/15,1.415540397,1.726600138,0.539593909,-0.379210828,-0.733214887,0.736088376,d,D,R
2012/6/18,1.486971995,1.72092223,0.460406091,-0.418779142,-0.777767222,0.755288091,d,D,R
2012/6/19,1.524848536,1.706985547,0.445685279,-0.532892594,-0.851888182,0.771699159,d,D,R
2012/6/20,1.479091641,1.618203716,0.289847716,-0.604178204,-0.805772489,0.781404004,D,D,R
2012/6/21,1.479091641,1.425154852,0.114213198,-0.577575299,-0.48960241,0.68560399,d,d,R
2012/6/25,1.346905054,1.507226428,0.204568528,-0.497791963,-0.300402338,0.663066064,d,d,R
2012/6/26,1.320721942,1.450963524,0.306598985,-0.414248828,-0.084933666,0.63045961,d,U,R
2012/6/27,1.306994874,1.440640055,0.330964467,-0.366458788,0.125687896,0.618809769,d,U,R
2012/6/28,1.306994874,1.341018582,0.222335025,-0.202330062,0.464663006,0.541614786,U,r,r
2012/6/29,1.397746049,1.605299381,0.549238579,0.081733587,0.714570895,0.401097906,U,R,r
2012/7/2,1.397746049,1.576909842,0.525888325,0.195772506,0.698699179,0.597586364,U,R,r
2012/7/3,1.397746049,1.685306263,0.695431472,0.131369332,0.699724384,0.567301869,U,R,r
2012/7/5,1.397746049,1.620784584,0.696446701,0.077920622,0.673685652,0.547408013,U,R,r
2012/7/6,1.448587044,1.529938059,0.569035533,0.007483354,0.626711224,0.487358016,U,R,r
2012/7/9,1.448587044,1.488644184,0.67715736,-0.008333414,0.533667766,0.431204941,U,r,r
2012/7/10,1.448587044,1.419993118,0.55786802,0.109214426,0.488125482,0.370829315,U,r,r
2012/7/11,1.448587044,1.468513421,0.581725888,0.197323604,0.44469938,0.363366691,U,r,r
2012/7/12,1.448587044,1.456641432,0.715228426,0.260215714,0.344842576,0.39650099,U,r,r
2012/7/13,1.448587044,1.544390915,0.782741117,0.28405196,0.312791286,0.403362807,U,r,r
2012/7/16,1.448587044,1.534067447,0.841116751,0.303440759,0.287843762,0.422632512,r,U,r
2012/7/17,1.367241452,1.508774948,0.863959391,0.208413732,0.254997536,0.466721389,U,U,r
2012/7/18,1.367241452,1.460770819,0.92284264,0.149691218,0.232942198,0.420800788,U,U,r
2012/7/19,1.367241452,1.486063317,1.056852792,0.124865151,0.258433782,0.276755324,U,U,U
2012/7/20,1.367241452,1.506194081,1.007614213,0.162879609,0.349143038,0.193358045,U,r,U
2012/7/23,1.301148159,1.442704749,0.826395939,0.278604086,0.242825113,0.34779387,U,U,r
2012/7/24,1.301148159,1.458189952,0.834517766,0.149165645,0.245943035,0.375765744,U,U,r
2012/7/25,1.308520103,1.600137646,0.883248731,-0.017573245,0.246585305,0.23593299,U,U,U
2012/7/26,1.392407745,1.660013765,0.927918782,-0.171487205,0.252507748,0.173605257,U,U,U
2012/7/27,1.453416939,1.656400551,0.989340102,-0.413623373,0.048405711,0.08418785,d,U,U
2012/7/30,1.49180189,1.688919477,0.975634518,-0.294177813,0.21534746,0.226207528,U,U,U
2012/7/31,1.481633691,1.641431521,0.910659898,-0.265644173,0.30534323,0.289938572,U,r,U
2012/8/1,1.435876795,1.606331727,0.963451777,-0.247214805,0.437570372,0.341066387,U,r,r
2012/8/2,1.435876795,1.522195458,0.960406091,-0.237764043,0.494421089,0.355747103,U,r,r
2012/8/3,1.334194806,1.618203716,1.114720812,-0.277971766,0.573373287,0.27755281,U,r,U
2012/8/6,1.346905054,1.653819683,1.145685279,-0.296289485,0.609410012,0.229876582,U,R,U
2012/8/7,1.346905054,1.637302134,1.270050761,-0.294644084,0.563473567,0.264760539,U,r,U
2012/8/8,1.346905054,1.653819683,1.27715736,-0.272638409,0.563310311,0.279257933,U,r,U
2012/8/9,1.346905054,1.670337233,1.331979695,-0.249254129,0.554823269,0.32190331,U,r,r
2012/8/10,1.346905054,1.688919477,1.318274112,-0.221819284,0.603723545,0.30304618,U,R,r
2012/8/13,1.346905054,1.63678596,1.351269036,-0.193993643,0.590308421,0.339511906,U,r,r
2012/8/14,1.346905054,1.58413627,1.373096447,-0.232358335,0.51296501,0.342590045,U,r,r
2012/8/15,1.346905054,1.606331727,1.485786802,-0.261610339,0.441739238,0.356227903,U,r,r
2012/8/16,1.374613397,1.670337233,1.518781726,-0.235726799,0.485652732,0.36748687,U,r,r
2012/8/17,1.455196373,1.660529938,1.356852792,-0.154450416,0.491084229,0.404363388,U,r,r
2012/8/20,1.455196373,1.693565038,1.356345178,-0.205510247,0.422607601,0.346643829,U,r,r
2012/8/21,1.48570097,1.774604267,1.404060914,-0.249554726,0.340624056,0.340711697,U,r,r
2012/8/22,1.559166208,1.807123193,1.417766497,-0.219979963,0.362355287,0.511030435,U,r,r
2012/8/23,1.715502267,1.946490021,1.42284264,-0.020477764,0.415972955,0.766152638,U,r,R
2012/8/24,1.670253781,1.94339298,1.350761421,0.056775646,0.410280364,0.834282989,U,r,R
2012/8/27,1.707876117,1.917068135,1.283248731,0.097883444,0.401598311,0.872079531,U,r,R
2012/8/28,1.62932678,1.930488644,1.299492386,0.145671415,0.369918644,0.897615869,U,r,R
2012/8/29,1.677371521,1.92377839,1.297461929,0.131421612,0.291457264,0.920121325,U,U,R
2012/8/30,1.669745371,1.863386098,1.303045685,0.10421882,0.063691669,0.965812177,U,U,R
